timestamp,energy_kwh,temperature,humidity,wind_speed,PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3
2023-10-06 11:00:00,33.78,23.2,55.0,3.8,15.37,11.63,6.92
2023-10-06 12:00:00,37.38,25.6,47.8,5.0,16.2,13.0,7.3
2023-10-06 13:00:00,37.93,26.4,47.7,1.3,17.74,13.31,7.77
2023-10-06 14:00:00,33.04,26.1,52.6,3.3,16.13,11.96,6.81
2023-10-06 15:00:00,26.9,25.2,50.9,1.1,11.59,9.15,5.46
2023-10-06 16:00:00,20.26,24.7,61.7,1.5,9.32,7.19,4.01
2023-10-06 17:00:00,19.18,23.0,62.3,3.6,8.78,6.6,3.81
2023-10-06 18:00:00,21.09,22.0,61.6,2.8,9.61,7.97,4.23
2023-10-06 19:00:00,19.16,23.1,60.2,3.3,9.61,6.97,4.21
2023-10-06 20:00:00,23.07,18.1,63.0,3.5,10.49,8.18,4.6
2023-10-06 21:00:00,28.58,19.3,67.4,1.8,13.11,9.78,5.76
2023-10-06 22:00:00,32.46,17.7,61.2,2.9,15.14,11.31,6.3
2023-10-06 23:00:00,31.21,18.1,72.9,6.0,14.96,11.81,5.93
2023-10-07 00:00:00,28.64,14.0,62.4,5.9,12.56,10.05,5.54
2023-10-07 01:00:00,28.21,15.7,59.5,3.5,12.61,9.32,6.07
2023-10-07 02:00:00,20.51,16.0,57.8,5.0,9.41,7.89,4.14
2023-10-07 03:00:00,18.46,12.8,62.5,5.0,7.92,7.16,3.51
2023-10-07 04:00:00,20.69,14.6,58.4,0.9,9.84,6.83,4.29
2023-10-07 05:00:00,15.28,16.8,64.9,4.1,6.94,5.62,2.67
2023-10-07 06:00:00,9.35,18.8,65.7,5.4,3.69,3.45,1.48
2023-10-07 07:00:00,12.15,19.5,60.8,4.0,5.42,3.32,2.43
2023-10-07 08:00:00,17.09,21.4,51.4,3.7,7.18,6.13,3.81
2023-10-07 09:00:00,17.61,20.2,57.4,3.7,7.77,5.99,3.88
2023-10-07 10:00:00,22.3,20.6,63.4,3.6,8.99,8.14,4.31
2023-10-07 11:00:00,25.74,24.2,53.3,5.2,12.02,9.54,5.05
2023-10-07 12:00:00,29.8,23.0,52.4,4.3,13.18,10.87,6.17
2023-10-07 13:00:00,24.74,24.0,47.6,2.1,10.67,7.77,4.95
2023-10-07 14:00:00,30.39,26.9,49.6,3.2,13.6,11.28,6.18
2023-10-07 15:00:00,26.54,25.6,49.7,3.7,12.55,8.62,5.26
2023-10-07 16:00:00,21.29,24.0,54.8,3.1,9.9,7.19,4.09
2023-10-07 17:00:00,16.36,23.0,58.8,2.2,8.31,5.54,3.66
2023-10-07 18:00:00,9.99,23.9,53.9,1.5,3.82,4.33,2.05
2023-10-07 19:00:00,16.8,22.1,58.4,1.5,6.87,5.87,3.09
2023-10-07 20:00:00,20.33,18.7,63.9,2.5,9.02,7.63,4.26
2023-10-07 21:00:00,20.32,16.3,58.3,3.0,9.95,6.95,3.8
2023-10-07 22:00:00,27.7,20.8,68.4,4.5,12.85,9.75,5.49
2023-10-07 23:00:00,27.54,15.1,62.1,8.7,12.81,9.76,5.77
2023-10-08 00:00:00,27.55,16.8,66.5,6.4,11.9,9.76,5.27
2023-10-08 01:00:00,28.09,17.7,57.0,5.5,12.46,10.51,5.41
2023-10-08 02:00:00,24.15,15.5,65.9,5.5,10.68,8.21,5.43
2023-10-08 03:00:00,14.27,14.6,67.2,4.0,6.62,5.04,2.73
2023-10-08 04:00:00,16.45,13.8,75.7,2.3,7.79,6.81,3.05
2023-10-08 05:00:00,18.63,14.6,65.3,3.4,8.38,7.69,3.96
2023-10-08 06:00:00,12.86,18.4,68.4,1.7,5.24,3.76,2.5
2023-10-08 07:00:00,15.08,21.2,60.0,3.9,6.42,5.44,3.76
2023-10-08 08:00:00,15.08,19.7,69.6,0.6,7.1,5.55,2.87
2023-10-08 09:00:00,24.97,20.8,50.2,1.9,11.93,8.67,4.97
2023-10-08 10:00:00,27.52,23.9,57.8,4.7,12.62,9.56,5.71
2023-10-08 11:00:00,23.17,22.8,43.3,2.4,10.2,8.69,4.38
2023-10-08 12:00:00,28.08,25.1,53.6,3.1,12.32,10.52,5.67
2023-10-08 13:00:00,25.48,25.2,58.9,5.7,11.31,8.72,5.17
2023-10-08 14:00:00,25.9,24.7,61.6,0.9,12.4,9.85,4.87
2023-10-08 15:00:00,23.45,25.1,57.6,0.6,10.27,7.41,4.62
2023-10-08 16:00:00,24.65,27.3,49.8,2.2,10.66,8.5,4.82
2023-10-08 17:00:00,17.59,24.8,57.0,4.6,7.7,6.31,3.44
2023-10-08 18:00:00,22.89,24.4,67.2,2.2,10.36,7.75,4.45
2023-10-08 19:00:00,13.07,20.2,60.1,6.0,5.69,5.48,2.45
2023-10-08 20:00:00,13.42,22.0,62.5,2.8,5.82,4.73,3.15
2023-10-08 21:00:00,19.52,20.0,57.9,2.4,9.01,6.16,4.26
2023-10-08 22:00:00,19.4,15.6,70.7,2.2,8.06,6.82,4.1
2023-10-08 23:00:00,49.79,17.6,67.4,3.9,22.17,17.92,10.17
2023-10-09 00:00:00,6.47,15.0,62.9,5.9,2.84,2.32,1.2
2023-10-09 01:00:00,31.56,13.0,72.3,3.1,14.4,11.38,6.24
2023-10-09 02:00:00,28.73,15.3,69.8,2.3,12.61,10.26,6.06
2023-10-09 03:00:00,28.66,16.1,68.4,3.1,12.26,9.84,5.58
2023-10-09 04:00:00,22.35,16.0,64.6,6.5,10.3,8.52,4.77
2023-10-09 05:00:00,20.42,16.4,70.5,2.7,10.42,6.34,4.29
2023-10-09 06:00:00,22.1,17.1,58.8,4.4,9.87,7.07,3.89
2023-10-09 07:00:00,18.96,22.5,57.0,2.7,8.73,5.69,3.78
2023-10-09 08:00:00,22.96,18.3,62.6,4.5,10.27,8.25,3.91
2023-10-09 09:00:00,28.28,22.7,62.6,6.2,12.51,9.34,5.55
2023-10-09 10:00:00,26.26,22.6,52.0,4.1,12.12,8.65,4.83
2023-10-09 11:00:00,27.9,22.4,58.4,7.3,12.41,9.09,5.17
2023-10-09 12:00:00,36.27,24.4,52.3,4.1,15.84,12.42,7.63
2023-10-09 13:00:00,35.09,22.8,57.1,8.1,15.8,11.74,6.72
2023-10-09 14:00:00,36.59,24.2,56.9,4.8,15.83,13.6,6.95
2023-10-09 15:00:00,5.81,24.9,47.8,4.4,3.06,1.84,0.9
2023-10-09 16:00:00,25.67,22.1,63.8,5.6,11.96,8.87,4.99
2023-10-09 17:00:00,20.98,24.4,56.9,0.5,9.98,7.52,4.41
2023-10-09 18:00:00,20.61,21.2,54.3,2.3,8.72,7.02,3.69
2023-10-09 19:00:00,25.04,19.2,59.2,2.1,11.26,8.49,5.24
2023-10-09 20:00:00,18.31,18.5,69.3,1.5,9.35,6.24,3.14
2023-10-09 21:00:00,28.4,22.1,59.6,7.1,12.13,10.27,5.59
2023-10-09 22:00:00,36.46,14.6,61.6,1.6,16.17,13.03,7.25
2023-10-09 23:00:00,34.57,17.2,59.4,2.3,15.54,12.11,6.94
2023-10-10 00:00:00,38.98,14.4,69.8,2.7,17.3,12.52,7.44
2023-10-10 01:00:00,32.28,14.5,70.3,4.2,14.3,11.1,6.42
2023-10-10 02:00:00,31.02,15.8,66.9,5.1,13.78,10.57,5.71
2023-10-10 03:00:00,27.44,15.9,63.5,4.1,11.67,10.47,5.47
2023-10-10 04:00:00,18.06,14.5,70.6,5.0,7.58,6.25,4.02
2023-10-10 05:00:00,17.94,14.3,65.3,3.0,7.79,7.02,3.45
2023-10-10 06:00:00,17.11,18.3,57.7,9.9,6.13,5.86,3.25
2023-10-10 07:00:00,22.91,19.4,68.6,1.8,9.76,8.63,4.62
2023-10-10 08:00:00,25.78,19.5,63.1,3.0,11.61,8.86,4.95
2023-10-10 09:00:00,28.16,21.9,53.9,5.7,12.42,9.31,6.01
2023-10-10 10:00:00,33.16,21.7,58.6,2.3,14.45,11.37,6.17
2023-10-10 11:00:00,33.44,22.2,57.5,5.0,14.95,10.96,7.05
2023-10-10 12:00:00,38.21,24.2,53.2,2.9,17.05,13.57,7.23
2023-10-10 13:00:00,36.13,25.5,54.6,1.9,16.56,12.27,7.14
2023-10-10 14:00:00,33.29,25.4,48.9,3.0,15.08,12.24,6.38
2023-10-10 15:00:00,28.92,25.5,57.8,5.3,12.93,10.38,5.59
2023-10-10 16:00:00,25.31,23.1,56.3,1.5,10.85,8.54,5.06
2023-10-10 17:00:00,22.51,25.8,45.0,3.6,10.04,7.2,4.85
2023-10-10 18:00:00,22.29,21.9,56.6,4.9,9.09,7.3,4.98
2023-10-10 19:00:00,18.03,21.0,55.7,5.0,9.11,7.17,3.74
2023-10-10 20:00:00,20.86,17.9,47.5,3.0,8.59,6.52,4.06
2023-10-10 21:00:00,29.07,18.3,61.2,3.4,13.12,9.58,5.88
2023-10-10 22:00:00,30.88,18.2,67.3,5.9,13.66,9.51,6.5
2023-10-10 23:00:00,32.71,17.5,62.5,2.1,14.66,11.4,6.89
2023-10-11 00:00:00,37.07,17.7,66.3,9.4,16.73,13.12,7.6
2023-10-11 01:00:00,32.32,15.6,65.3,3.1,14.02,11.33,6.5
2023-10-11 02:00:00,30.59,15.1,63.6,2.4,14.09,11.48,5.55
2023-10-11 03:00:00,30.84,14.2,63.3,0.5,14.29,10.75,6.54
2023-10-11 04:00:00,27.44,14.4,60.3,1.6,12.21,9.93,5.54
2023-10-11 05:00:00,24.78,17.6,67.5,5.0,11.44,9.63,4.23
2023-10-11 06:00:00,19.14,18.6,65.3,4.3,9.48,7.08,3.54
2023-10-11 07:00:00,23.92,16.8,62.5,2.3,10.97,9.04,5.03
2023-10-11 08:00:00,21.22,20.8,48.9,6.9,9.74,7.46,4.15
2023-10-11 09:00:00,25.07,22.0,60.0,5.7,10.45,8.71,4.95
2023-10-11 10:00:00,25.21,20.5,54.9,2.4,11.76,9.22,5.38
2023-10-11 11:00:00,38.07,24.0,55.9,2.7,16.97,13.21,7.23
2023-10-11 12:00:00,32.68,22.4,49.4,1.9,15.12,11.32,6.43
2023-10-11 13:00:00,33.52,20.9,59.4,4.3,15.2,11.32,6.06
2023-10-11 14:00:00,29.49,24.5,54.0,4.7,12.64,10.51,5.91
2023-10-11 15:00:00,30.44,24.9,42.1,3.0,13.56,9.8,5.7
2023-10-11 16:00:00,22.65,23.8,63.5,4.9,10.76,7.09,4.41
2023-10-11 17:00:00,22.87,27.5,49.3,9.3,11.81,8.41,4.24
2023-10-11 18:00:00,20.94,22.8,55.4,4.1,8.98,7.49,4.79
2023-10-11 19:00:00,17.26,21.2,61.2,4.3,7.01,5.25,3.41
2023-10-11 20:00:00,21.5,20.3,59.3,2.9,9.65,7.22,4.56
2023-10-11 21:00:00,22.07,17.7,64.5,0.5,10.06,7.49,4.55
2023-10-11 22:00:00,27.53,18.6,56.0,7.4,12.68,9.22,5.91
2023-10-11 23:00:00,34.28,16.7,63.3,5.2,15.93,12.57,6.76
2023-10-12 00:00:00,29.92,15.6,55.7,4.6,13.69,10.9,5.81
2023-10-12 01:00:00,30.12,13.7,66.4,0.7,13.17,10.49,6.15
2023-10-12 02:00:00,31.07,12.1,76.7,5.1,14.16,11.85,6.27
2023-10-12 03:00:00,25.97,13.9,59.8,4.5,11.1,8.49,5.11
2023-10-12 04:00:00,28.56,15.6,63.6,3.9,12.11,9.87,5.75
2023-10-12 05:00:00,25.42,15.3,55.0,4.2,12.04,8.89,5.04
2023-10-12 06:00:00,17.66,17.4,63.1,6.7,8.45,5.93,3.5
2023-10-12 07:00:00,22.23,17.8,64.9,0.5,8.95,6.52,4.75
2023-10-12 08:00:00,25.45,20.1,61.8,1.8,12.05,8.46,5.16
2023-10-12 09:00:00,25.84,19.3,57.8,6.4,11.7,9.84,4.86
2023-10-12 10:00:00,27.34,22.3,46.6,0.5,12.82,9.75,5.63
2023-10-12 11:00:00,60.83,22.1,51.3,6.5,26.53,21.71,11.7
2023-10-12 12:00:00,34.4,21.5,64.5,0.7,15.17,12.85,6.85
2023-10-12 13:00:00,32.83,24.1,59.5,5.2,14.42,10.87,7.06
2023-10-12 14:00:00,36.37,26.8,51.4,6.3,16.26,13.6,7.74
2023-10-12 15:00:00,25.45,22.1,58.3,4.1,11.5,8.69,4.78
2023-10-12 16:00:00,20.7,24.0,50.1,4.3,8.22,7.58,4.0
2023-10-12 17:00:00,21.43,24.2,61.4,1.0,9.37,8.0,3.99
2023-10-12 18:00:00,22.94,25.4,49.9,2.1,10.08,7.85,4.91
2023-10-12 19:00:00,17.89,20.0,62.1,6.4,7.72,6.21,3.53
2023-10-12 20:00:00,25.9,18.5,55.1,5.6,11.5,9.01,5.38
2023-10-12 21:00:00,22.9,16.4,63.4,1.1,11.45,7.45,4.59
2023-10-12 22:00:00,29.63,18.7,67.8,5.5,13.28,9.95,5.86
2023-10-12 23:00:00,33.18,14.6,61.7,3.1,14.13,11.7,5.97
2023-10-13 00:00:00,33.23,14.4,70.5,3.8,15.28,10.73,6.69
2023-10-13 01:00:00,32.4,11.7,64.6,1.4,15.02,11.18,6.6
2023-10-13 02:00:00,35.75,15.6,60.8,3.0,16.43,12.41,6.91
2023-10-13 03:00:00,25.19,16.2,64.5,3.2,10.97,8.53,5.0
2023-10-13 04:00:00,29.67,16.2,69.4,4.5,13.91,11.02,5.92
2023-10-13 05:00:00,21.92,13.3,66.5,4.4,10.15,7.97,4.36
2023-10-13 06:00:00,20.05,17.7,65.9,3.8,9.41,7.05,3.99
2023-10-13 07:00:00,22.01,15.5,71.2,0.8,10.13,8.51,4.17
2023-10-13 08:00:00,29.89,19.4,56.9,1.8,13.94,10.56,5.75
2023-10-13 09:00:00,24.83,20.9,51.3,1.8,11.23,8.28,5.09
2023-10-13 10:00:00,28.27,22.2,55.5,6.3,12.9,9.84,5.49
2023-10-13 11:00:00,31.93,23.6,62.0,6.5,14.17,10.87,6.47
2023-10-13 12:00:00,34.9,23.6,51.6,5.4,15.5,11.8,6.88
2023-10-13 13:00:00,29.5,21.2,63.7,1.9,14.11,10.5,5.46
2023-10-13 14:00:00,32.74,25.1,52.6,5.7,14.47,12.22,6.6
2023-10-13 15:00:00,31.93,24.3,63.7,1.9,14.21,11.71,6.59
2023-10-13 16:00:00,23.95,22.3,68.5,3.8,10.59,8.27,5.03
2023-10-13 17:00:00,20.09,20.5,64.6,4.9,9.19,7.19,3.89
2023-10-13 18:00:00,18.4,24.1,46.9,1.0,7.55,6.19,3.75
2023-10-13 19:00:00,23.07,22.4,45.1,4.0,9.98,8.6,4.44
2023-10-13 20:00:00,21.5,20.3,59.9,2.3,9.57,7.73,4.74
2023-10-13 21:00:00,31.93,17.0,68.2,3.5,14.41,11.13,6.33
2023-10-13 22:00:00,35.9,13.0,70.9,3.0,15.54,13.11,6.74
2023-10-13 23:00:00,34.46,16.9,60.1,4.6,15.7,12.07,7.11
2023-10-14 00:00:00,26.03,15.3,58.2,3.5,11.39,8.76,5.09
2023-10-14 01:00:00,27.88,13.7,72.2,2.5,12.59,10.61,6.15
2023-10-14 02:00:00,25.98,15.8,74.4,6.6,12.22,9.09,5.24
2023-10-14 03:00:00,18.42,15.5,62.0,7.6,8.38,6.15,3.61
2023-10-14 04:00:00,16.31,15.0,70.1,5.4,7.62,5.93,3.09
2023-10-14 05:00:00,12.26,15.6,78.3,4.0,4.96,3.14,2.11
2023-10-14 06:00:00,15.83,16.6,63.1,6.2,6.34,5.68,3.45
2023-10-14 07:00:00,17.23,18.8,60.6,4.1,8.19,6.89,2.95
2023-10-14 08:00:00,14.25,17.8,65.5,1.7,7.17,5.59,3.02
2023-10-14 09:00:00,19.3,21.0,57.4,0.6,9.37,7.28,3.61
2023-10-14 10:00:00,19.88,20.2,66.5,4.8,8.43,7.28,3.76
2023-10-14 11:00:00,23.98,24.6,52.4,5.0,10.48,8.99,5.02
2023-10-14 12:00:00,27.74,24.2,54.8,6.8,11.47,9.53,5.3
2023-10-14 13:00:00,23.47,22.9,49.3,5.6,10.13,8.56,4.61
2023-10-14 14:00:00,22.78,24.2,53.8,4.3,10.18,8.18,4.74
2023-10-14 15:00:00,16.37,22.6,51.8,1.9,7.56,6.26,3.65
2023-10-14 16:00:00,20.58,25.7,54.9,4.0,9.28,6.6,3.96
2023-10-14 17:00:00,17.01,25.0,45.6,3.2,8.13,6.17,3.35
2023-10-14 18:00:00,12.99,22.6,61.8,2.2,6.3,4.71,2.32
2023-10-14 19:00:00,15.09,22.7,52.4,5.4,6.78,5.83,2.64
2023-10-14 20:00:00,18.07,19.3,69.8,1.7,8.48,5.42,3.61
2023-10-14 21:00:00,18.4,18.9,68.1,4.2,8.29,6.38,3.92
2023-10-14 22:00:00,19.56,18.4,64.6,4.1,9.33,6.62,3.7
2023-10-14 23:00:00,29.82,15.5,57.7,2.6,14.05,10.33,6.35
2023-10-15 00:00:00,24.47,14.6,63.3,3.2,11.14,9.28,4.75
2023-10-15 01:00:00,25.06,15.4,61.0,1.5,11.47,9.98,4.8
2023-10-15 02:00:00,25.77,14.8,62.3,0.7,11.79,9.81,5.56
2023-10-15 03:00:00,29.25,12.9,76.4,0.5,13.03,10.25,5.96
2023-10-15 04:00:00,14.5,11.3,69.7,1.9,7.14,4.57,3.23
2023-10-15 05:00:00,16.68,15.1,62.6,6.0,6.68,6.13,3.66
2023-10-15 06:00:00,13.03,13.2,64.4,3.6,5.97,5.5,2.9
2023-10-15 07:00:00,14.21,16.1,62.0,1.5,6.67,4.98,2.82
2023-10-15 08:00:00,15.81,17.6,65.6,6.5,7.09,6.46,3.57
2023-10-15 09:00:00,17.61,19.3,52.7,3.9,7.68,5.08,3.89
2023-10-15 10:00:00,23.14,22.6,57.4,0.7,10.97,8.46,4.26
2023-10-15 11:00:00,21.61,24.0,57.4,5.1,9.05,7.92,4.56
2023-10-15 12:00:00,28.42,24.0,46.6,3.4,13.15,10.62,5.9
2023-10-15 13:00:00,26.4,24.6,47.3,3.7,11.69,9.26,4.77
2023-10-15 14:00:00,25.57,24.8,53.9,4.1,10.83,8.64,5.16
2023-10-15 15:00:00,19.26,19.9,67.3,1.3,8.77,7.35,3.85
2023-10-15 16:00:00,16.7,23.2,62.2,7.3,6.88,4.24,3.07
2023-10-15 17:00:00,16.27,19.7,57.3,2.3,6.78,5.12,3.41
2023-10-15 18:00:00,11.89,22.1,64.5,4.2,5.24,4.13,2.32
2023-10-15 19:00:00,14.66,17.0,62.0,5.9,7.13,5.15,2.93
2023-10-15 20:00:00,15.46,18.6,60.0,2.7,7.44,6.21,3.34
2023-10-15 21:00:00,18.2,18.4,62.4,4.2,8.35,7.06,3.38
2023-10-15 22:00:00,17.96,14.7,70.6,9.0,8.39,6.24,3.76
2023-10-15 23:00:00,28.65,16.8,60.8,5.9,13.22,9.15,5.99
2023-10-16 00:00:00,33.08,15.1,63.9,5.2,14.32,11.57,6.86
2023-10-16 01:00:00,36.7,14.4,60.5,3.2,17.4,12.69,7.36
2023-10-16 02:00:00,33.72,14.7,68.1,3.3,14.87,11.37,6.61
2023-10-16 03:00:00,24.08,13.3,72.7,3.5,10.08,8.07,5.19
2023-10-16 04:00:00,20.82,14.6,71.5,4.6,8.51,7.6,4.36
2023-10-16 05:00:00,27.2,15.1,59.0,1.7,11.13,9.34,5.31
2023-10-16 06:00:00,24.17,16.1,62.7,6.0,10.42,8.56,4.88
2023-10-16 07:00:00,20.72,16.4,70.6,0.6,9.14,6.67,4.54
2023-10-16 08:00:00,24.19,16.8,65.0,1.8,10.63,8.54,4.81
2023-10-16 09:00:00,25.72,19.4,60.8,3.4,11.38,9.4,4.82
2023-10-16 10:00:00,32.12,20.6,59.4,2.3,14.0,11.77,6.52
2023-10-16 11:00:00,32.0,21.1,61.4,2.9,14.59,11.8,6.24
2023-10-16 12:00:00,30.12,24.3,56.3,2.7,13.88,10.09,5.75
2023-10-16 13:00:00,30.49,21.7,55.0,2.4,13.94,11.25,5.48
2023-10-16 14:00:00,31.1,23.4,60.3,2.9,12.87,10.18,6.26
2023-10-16 15:00:00,26.33,25.2,47.7,3.6,11.96,7.83,5.4
2023-10-16 16:00:00,23.91,24.4,61.4,3.4,10.59,8.33,4.41
2023-10-16 17:00:00,18.14,24.0,50.7,5.5,7.89,6.93,3.75
2023-10-16 18:00:00,17.84,20.3,62.4,2.6,8.67,5.66,3.92
2023-10-16 19:00:00,22.93,21.1,57.8,2.4,10.59,7.67,4.68
2023-10-16 20:00:00,24.16,17.1,61.1,3.6,10.1,8.07,4.85
2023-10-16 21:00:00,27.27,17.0,70.4,0.9,12.86,10.41,5.58
2023-10-16 22:00:00,33.24,15.9,68.6,1.5,14.44,12.14,6.28
2023-10-16 23:00:00,34.99,14.3,66.6,5.4,15.5,12.36,7.38
2023-10-17 00:00:00,38.4,13.6,76.4,3.5,17.2,12.89,7.65
2023-10-17 01:00:00,32.63,12.9,73.4,1.1,13.87,11.1,6.5
2023-10-17 02:00:00,29.96,12.0,65.6,3.2,13.31,11.31,5.79
2023-10-17 03:00:00,24.04,14.9,54.8,3.0,10.21,8.42,4.5
2023-10-17 04:00:00,22.47,13.9,67.9,2.3,9.94,7.85,4.25
2023-10-17 05:00:00,23.21,15.2,72.7,2.9,10.77,8.23,4.4
2023-10-17 06:00:00,23.04,16.2,67.6,1.9,11.31,7.93,4.8
2023-10-17 07:00:00,23.19,17.2,71.2,3.3,11.29,8.69,4.88
2023-10-17 08:00:00,19.05,18.6,58.7,3.1,8.08,6.67,3.73
2023-10-17 09:00:00,30.0,19.3,60.3,4.1,14.6,10.01,6.22
2023-10-17 10:00:00,26.44,23.1,55.8,7.2,11.47,9.02,5.62
2023-10-17 11:00:00,36.03,23.1,57.4,1.9,15.55,12.37,7.64
2023-10-17 12:00:00,33.87,22.8,60.5,3.1,15.14,11.77,6.42
2023-10-17 13:00:00,63.97,22.6,65.0,3.9,28.54,22.45,12.91
2023-10-17 14:00:00,27.71,23.3,65.3,3.8,12.09,9.23,5.22
2023-10-17 15:00:00,30.22,23.9,63.6,4.4,13.23,9.88,5.88
2023-10-17 16:00:00,21.43,25.0,57.3,2.4,10.16,7.61,4.14
2023-10-17 17:00:00,19.12,19.9,58.4,4.3,8.55,7.09,4.06
2023-10-17 18:00:00,17.29,21.9,58.8,2.0,7.37,6.01,3.63
2023-10-17 19:00:00,16.41,21.4,61.5,1.6,6.65,5.65,3.73
2023-10-17 20:00:00,23.77,16.2,65.2,5.7,10.19,8.36,4.54
2023-10-17 21:00:00,31.8,16.9,59.2,3.4,14.08,11.05,6.03
2023-10-17 22:00:00,37.71,14.4,64.5,3.0,16.94,12.9,7.35
2023-10-17 23:00:00,34.03,15.6,69.7,6.9,15.47,11.58,6.35
2023-10-18 00:00:00,37.58,13.4,66.7,4.7,16.92,13.33,7.85
2023-10-18 01:00:00,34.36,13.2,68.3,4.5,15.72,11.66,6.7
2023-10-18 02:00:00,32.28,12.6,68.4,2.0,14.43,10.43,6.0
2023-10-18 03:00:00,26.43,14.5,62.1,2.1,12.01,9.32,5.12
2023-10-18 04:00:00,24.02,14.3,66.0,3.4,10.32,8.6,4.82
2023-10-18 05:00:00,22.13,15.1,63.6,4.4,10.27,8.43,4.75
2023-10-18 06:00:00,33.01,16.0,61.4,3.0,15.04,11.42,6.22
2023-10-18 07:00:00,20.6,17.8,57.3,1.1,9.81,6.88,4.06
2023-10-18 08:00:00,23.39,17.9,62.1,4.5,11.13,8.13,4.56
2023-10-18 09:00:00,29.35,22.1,60.6,5.2,14.47,10.17,5.51
2023-10-18 10:00:00,28.37,18.9,66.9,7.2,13.56,10.0,5.89
2023-10-18 11:00:00,33.65,19.2,54.0,3.1,15.33,10.8,6.53
2023-10-18 12:00:00,39.56,19.9,68.2,2.3,18.51,13.48,7.73
2023-10-18 13:00:00,36.69,20.0,61.5,6.8,17.38,12.7,7.52
2023-10-18 14:00:00,34.8,24.3,49.3,4.8,15.38,12.7,7.17
2023-10-18 15:00:00,27.35,23.9,53.3,1.1,11.8,10.19,5.71
2023-10-18 16:00:00,24.93,24.4,45.3,4.0,10.43,8.88,5.15
2023-10-18 17:00:00,23.29,20.2,51.7,0.7,10.45,7.9,4.77
2023-10-18 18:00:00,23.68,21.9,66.4,2.2,10.12,8.49,4.5
2023-10-18 19:00:00,15.91,19.6,56.9,1.2,8.08,6.14,2.59
2023-10-18 20:00:00,20.25,18.5,64.5,2.0,8.07,6.52,4.01
2023-10-18 21:00:00,30.56,17.9,62.0,3.5,13.48,10.45,6.16
2023-10-18 22:00:00,30.34,14.6,66.5,2.5,14.23,10.19,5.36
2023-10-18 23:00:00,32.1,18.6,63.5,1.3,14.51,12.1,6.09
2023-10-19 00:00:00,31.65,15.7,54.7,3.4,14.65,10.81,6.24
2023-10-19 01:00:00,32.39,12.4,75.7,4.7,14.05,10.21,6.31
2023-10-19 02:00:00,27.53,11.4,69.8,1.0,11.66,9.85,5.53
2023-10-19 03:00:00,32.51,13.1,65.8,6.2,14.95,11.89,6.73
2023-10-19 04:00:00,23.48,14.0,69.6,4.4,10.81,7.27,4.47
2023-10-19 05:00:00,20.64,16.1,61.1,3.6,9.66,7.51,4.22
2023-10-19 06:00:00,4.25,13.8,68.5,3.0,1.85,0.71,0.8
2023-10-19 07:00:00,23.19,17.2,62.6,3.0,11.3,8.04,4.52
2023-10-19 08:00:00,25.9,15.8,68.7,2.7,11.74,9.54,5.51
2023-10-19 09:00:00,29.97,20.0,58.9,1.5,13.87,10.91,6.13
2023-10-19 10:00:00,29.45,20.4,54.4,1.2,13.48,10.94,5.77
2023-10-19 11:00:00,33.76,24.5,56.4,2.6,14.19,11.55,6.92
2023-10-19 12:00:00,36.7,20.1,58.6,4.4,16.76,12.91,7.56
2023-10-19 13:00:00,33.86,24.9,45.0,2.5,15.58,11.92,6.86
2023-10-19 14:00:00,31.02,20.5,60.4,5.5,14.44,10.41,6.63
2023-10-19 15:00:00,28.28,20.9,56.3,2.9,12.38,9.79,5.61
2023-10-19 16:00:00,25.49,19.9,61.9,4.2,11.97,8.91,5.05
2023-10-19 17:00:00,16.34,22.0,53.4,3.2,6.72,6.21,2.74
2023-10-19 18:00:00,21.57,18.8,55.4,3.5,9.87,7.68,4.29
2023-10-19 19:00:00,20.2,17.3,69.1,2.3,8.8,7.55,3.71
2023-10-19 20:00:00,25.3,18.4,66.2,3.6,10.76,9.25,4.58
2023-10-19 21:00:00,29.22,17.4,63.1,1.5,12.64,9.33,5.98
2023-10-19 22:00:00,35.05,15.6,67.5,3.0,16.32,12.33,6.86
2023-10-19 23:00:00,37.16,14.3,70.9,3.3,17.25,13.23,7.23
2023-10-20 00:00:00,38.15,16.3,64.4,4.7,16.86,13.5,7.15
2023-10-20 01:00:00,37.39,13.2,62.1,3.0,16.73,13.21,7.03
2023-10-20 02:00:00,31.76,14.1,68.6,4.4,13.62,10.57,6.91
2023-10-20 03:00:00,27.36,13.2,73.1,1.9,12.84,9.4,6.23
2023-10-20 04:00:00,25.71,11.9,72.7,0.7,12.08,9.3,5.06
2023-10-20 05:00:00,22.62,15.1,66.1,3.6,9.47,7.98,4.4
2023-10-20 06:00:00,19.01,14.4,69.6,3.4,7.63,7.43,3.97
2023-10-20 07:00:00,21.8,16.4,63.2,4.5,10.7,8.34,4.36
2023-10-20 08:00:00,23.44,18.3,67.3,2.6,10.94,8.76,4.51
2023-10-20 09:00:00,25.15,16.2,71.3,0.7,11.42,9.02,4.86
2023-10-20 10:00:00,34.26,17.9,56.0,4.8,15.11,11.43,6.88
2023-10-20 11:00:00,33.91,22.7,62.3,7.2,14.98,11.31,6.83
2023-10-20 12:00:00,39.9,21.2,69.8,3.0,17.96,13.54,8.0
2023-10-20 13:00:00,29.71,21.7,60.5,4.1,14.0,10.04,5.73
